n,mu2,tau,sigma,t,mean_unpooled,se_unpooled,mean_pooled,se_pooled,mean_eb,se_eb
50,1,5,0.1,137,29.674794,0.74944712,311.13504,2.670165,29.751123,0.83701932
50,1,5,0.1,138,29.827385,0.75449407,313.37659,2.689676,29.906348,0.84255882
50,1,5,0.1,139,29.979823,0.75953005,315.61815,2.7091873,30.061781,0.8480985
50,1,5,0.1,140,30.132701,0.76459582,317.8597,2.7286987,30.216927,0.85365153
50,1,5,0.1,141,30.284714,0.76962434,320.10125,2.7482104,30.372476,0.8592001
50,1,5,0.1,142,30.436857,0.77467074,322.34686,2.7676108,30.527447,0.86478382
50,1,5,0.1,143,30.588558,0.77971553,324.58841,2.7871229,30.682374,0.87035743
50,1,5,0.1,144,30.740244,0.78480874,326.82996,2.8066353,30.8361,0.87591121
50,1,5,0.1,145,30.891625,0.78985382,329.07152,2.8261478,30.989866,0.88141072
50,1,5,0.1,146,31.043375,0.7948998,331.31307,2.8456606,31.143177,0.88690627
50,1,5,0.1,147,31.1944,0.79993327,333.55464,2.8651745,31.296324,0.89239435
50,1,5,0.1,148,31.345673,0.80494486,335.79619,2.8846876,31.449745,0.8979176
50,1,5,0.1,149,31.495355,0.80995714,338.03774,2.904201,31.602424,0.90342676
50,1,5,0.1,150,31.6451,0.81496206,340.2793,2.9237145,31.755081,0.90893385
50,1,5,0.1,151,31.795288,0.81996551,342.52085,2.9432282,31.907742,0.91444447
50,1,5,0.1,152,31.945094,0.82495583,344.76242,2.962743,32.060274,0.9199413
50,1,5,0.1,153,32.095739,0.82990028,347.00397,2.9822571,32.213101,0.92543781
50,1,5,0.1,154,32.244921,0.83492144,349.24553,3.0017713,32.365167,0.93093211
50,1,5,0.1,155,32.394602,0.83994331,351.48708,3.0212857,32.518002,0.93640923
50,1,5,0.1,156,32.543874,0.84497078,353.72863,3.0408002,32.670146,0.94191504
50,1,5,0.1,157,32.69389,0.84997382,355.97019,3.0603149,32.822626,0.9473799
50,1,5,0.1,158,32.84342,0.85499896,358.21174,3.0798298,32.974574,0.9528411
50,1,5,0.1,159,32.992386,0.86002504,360.45329,3.0993448,33.127289,0.95840639
50,1,5,0.1,160,33.141841,0.86503471,362.69485,3.11886,33.27919,0.96387096
50,1,5,0.1,161,33.290674,0.87006013,364.9364,3.1383753,33.43196,0.96933526
50,1,5,0.1,162,33.43919,0.87509632,367.17795,3.1578908,33.584236,0.97480926
50,1,5,0.1,163,33.588083,0.88012751,369.41951,3.1774064,33.736529,0.98027887
50,1,5,0.1,164,33.73665,0.88516324,371.66106,3.1969222,33.887913,0.98575981
50,1,5,0.1,165,33.885316,0.89018174,373.90261,3.2164381,34.039305,0.99123881
50,1,5,0.1,166,34.033154,0.89518064,376.14417,3.2359541,34.191088,0.99673464
50,1,5,0.1,167,34.180896,0.90016852,378.38573,3.2554712,34.342494,1.0022236
50,1,5,0.1,168,34.328398,0.90517598,380.62729,3.2749875,34.493996,1.0077011
50,1,5,0.1,169,34.476381,0.91015569,382.86884,3.2945039,34.646131,1.0132514
50,1,5,0.1,170,34.624611,0.91516702,385.11039,3.3140205,34.798349,1.0187411
50,1,5,0.1,171,34.772124,0.92017971,387.35195,3.3335371,34.949698,1.0242174
50,1,5,0.1,172,34.919486,0.92517393,389.5935,3.3530539,35.101682,1.029712
50,1,5,0.1,173,35.066718,0.93017547,391.83506,3.3725708,35.253005,1.0352062
50,1,5,0.1,174,35.214381,0.93520867,394.07661,3.3920879,35.403771,1.04068
50,1,5,0.1,175,35.361694,0.94020493,396.31816,3.411605,35.554333,1.0461677
50,1,5,0.1,176,35.50902,0.94525067,398.55972,3.4311223,35.704841,1.0516447
50,1,5,0.1,177,35.655728,0.95023386,400.80127,3.4506396,35.855604,1.05713
50,1,5,0.1,178,35.802849,0.95524788,403.04284,3.4701581,36.005715,1.0625934
50,1,5,0.1,179,35.949021,0.96022628,405.2844,3.4896766,36.155599,1.0680735
50,1,5,0.1,180,36.095697,0.96524412,407.52596,3.5091943,36.305475,1.0735552
50,1,5,0.1,181,36.241367,0.97021264,409.76751,3.5287121,36.455156,1.0790348
50,1,5,0.1,182,36.387567,0.97516437,412.00906,3.54823,36.604947,1.0845168
50,1,5,0.1,183,36.533181,0.98014055,414.25062,3.567748,36.754171,1.0899709
50,1,5,0.1,184,36.678834,0.98511795,416.49217,3.5872661,36.903705,1.0954503
50,1,5,0.1,185,36.824831,0.99008118,418.73372,3.6067843,37.053102,1.1010054
50,1,5,0.1,186,36.970613,0.99506209,420.97528,3.6263026,37.202569,1.1064737
50,1,5,0.1,187,37.116586,1.0000302,423.21683,3.645821,37.351236,1.1119514
50,1,5,0.1,188,37.262892,1.0050119,425.45838,3.6653395,37.501488,1.1174421
50,1,5,0.1,189,37.409205,1.009992,427.69994,3.6848581,37.650279,1.1229172
50,1,5,0.1,190,37.555028,1.0150112,429.94149,3.7043768,37.799594,1.1283964
50,1,5,0.1,191,37.700442,1.0200098,432.18918,3.7234297,37.948018,1.1338625
50,1,5,0.1,192,37.845206,1.0249699,434.43073,3.7429486,38.096815,1.1393181
50,1,5,0.1,193,37.989947,1.0299258,436.67229,3.7624675,38.245324,1.144808
50,1,5,0.1,194,38.135157,1.0348688,438.91384,3.7819866,38.393285,1.1502918
50,1,5,0.1,195,38.279227,1.0398252,441.15539,3.8015057,38.54135,1.1557338
50,1,5,0.1,196,38.423783,1.0447974,443.39695,3.8210249,38.689419,1.1611877
50,1,5,0.1,197,38.56765,1.0497509,445.6385,3.8405442,38.836642,1.1666422
50,1,5,0.1,198,38.711313,1.0547106,447.88005,3.8600635,38.983925,1.1720968
50,1,5,0.1,199,38.855106,1.0596445,450.12161,3.879583,39.131513,1.1775443
50,1,10,1,0,5.6112802,0.052466682,5.5840448,0.057144327,5.6600656,0.05113177
50,1,10,1,1,7.4049184,0.058290828,10.689452,0.087564787,7.4157789,0.058932049
50,1,10,1,2,8.3343485,0.066492002,15.61156,0.12007545,8.3217428,0.06854703
50,1,10,1,3,9.1485743,0.076414278,20.470535,0.15242196,9.1062762,0.079627363
50,1,10,1,4,9.8818732,0.08693496,25.30086,0.18659632,9.8333311,0.091158439
50,1,10,1,5,10.592622,0.097789955,30.090546,0.22326827,10.518012,0.10357629
50,1,10,1,6,11.269854,0.10956215,34.893842,0.25947728,11.170359,0.1166417
50,1,10,1,7,11.930908,0.12151556,39.68983,0.29665317,11.801769,0.13007215
50,1,10,1,8,12.568248,0.13410743,44.458787,0.33441366,12.42028,0.14368568
50,1,10,1,9,13.187833,0.14675852,49.227524,0.37235272,13.029724,0.15781194
50,1,10,1,10,13.795241,0.15975597,53.995383,0.40985857,13.617195,0.17182979
50,1,10,1,11,14.389925,0.1728841,58.768582,0.44804488,14.200895,0.18603457
50,1,10,1,12,14.985953,0.18644485,63.545068,0.48565909,14.776715,0.20003007
50,1,10,1,13,15.568867,0.1999202,68.302607,0.52373027,15.343947,0.21401742
50,1,10,1,14,16.148395,0.21325781,73.080977,0.56049269,15.905828,0.22814012
50,1,10,1,15,16.714894,0.22651865,77.83967,0.59871055,16.457869,0.24238458
50,1,10,1,16,17.282269,0.24014897,82.602653,0.63606365,17.006193,0.25650958
50,1,10,1,17,17.84384,0.25343359,87.368373,0.6733679,17.554394,0.27068142
50,1,10,1,18,18.401158,0.26688268,92.126134,0.71082162,18.098061,0.28509118
50,1,10,1,19,18.955357,0.28015414,96.878973,0.74796089,18.637312,0.29934817
50,1,10,1,20,19.506379,0.29346828,101.63907,0.78489767,19.176453,0.3138755
50,1,10,1,21,20.051331,0.30673504,106.40601,0.82270668,19.711334,0.32797707
50,1,10,1,22,20.59661,0.31976546,111.15885,0.86024765,20.243381,0.34213951
50,1,10,1,23,21.133869,0.33299892,115.90022,0.89749763,20.772796,0.35646331
50,1,10,1,24,21.669674,0.34636164,120.6434,0.93480329,21.299813,0.37077095
50,1,10,1,25,22.204833,0.35956533,125.38736,0.97234535,21.82522,0.38516211
50,1,10,1,26,22.738384,0.37266085,130.13518,1.0097282,22.349908,0.39939431
50,1,10,1,27,23.270128,0.3857858,134.8762,1.047152,22.872366,0.41370903
50,1,10,1,28,23.796258,0.3989396,139.63354,1.0832264,23.392658,0.4280038
50,1,10,1,29,24.321705,0.41206077,144.38839,1.1200703,23.909963,0.4422312
50,1,10,1,30,24.849215,0.42522261,149.12533,1.1573565,24.427745,0.45656068
50,1,10,1,31,25.373396,0.43847078,153.87746,1.1938271,24.94434,0.47070713
50,1,10,1,32,25.894485,0.45168086,158.61423,1.23117,25.45867,0.4849575
50,1,10,1,33,26.414305,0.46480908,163.35076,1.2685309,25.967487,0.49929553
50,1,10,1,34,26.930566,0.47789537,168.08822,1.3060304,26.478418,0.51343393
50,1,10,1,35,27.44762,0.49097913,172.8263,1.3435515,26.984034,0.52760508
50,1,10,1,36,27.961916,0.50415188,177.56995,1.3807915,27.489061,0.54172135
50,1,10,1,37,28.478157,0.51726827,182.30649,1.4182485,27.993506,0.55565857
50,1,10,1,38,28.991746,0.53044341,187.04574,1.4556629,28.497139,0.56977058
50,1,10,1,39,29.502032,0.54365601,191.78894,1.493039,29.001,0.58391924
50,1,10,1,40,30.016698,0.55661824,196.52573,1.5305603,29.502674,0.59803936
50,1,10,1,41,30.524849,0.56948466,201.26532,1.5681155,30.003333,0.61219402
50,1,10,1,42,31.032235,0.58239989,206.00653,1.6056469,30.504048,0.62629849
50,1,10,1,43,31.538996,0.59538103,210.7513,1.6429596,31.004498,0.64052028
50,1,10,1,44,32.044124,0.60837462,215.4882,1.6805339,31.502962,0.6546969
50,1,10,1,45,32.548541,0.62123941,220.23344,1.7178285,32.001651,0.66887926
50,1,10,1,46,33.053864,0.63413144,224.97041,1.7554341,32.50197,0.68300946
50,1,10,1,47,33.559571,0.64721216,229.70781,1.7930722,33.000092,0.69714115
50,1,10,1,48,34.063172,0.66005845,234.44432,1.8306805,33.498101,0.71143858
50,1,10,1,49,34.565955,0.6729401,239.18474,1.8681235,33.993812,0.72564328
50,1,10,1,50,35.065662,0.68586187,243.92204,1.9057232,34.488679,0.73984842
50,1,10,1,51,35.565408,0.69862291,248.65685,1.9432524,34.987107,0.7539951
50,1,10,1,52,36.060993,0.7115264,253.39119,1.980765,35.482731,0.76820406
50,1,10,1,53,36.559864,0.72434889,258.13702,2.0179454,35.976611,0.78242599
50,1,10,1,54,37.055245,0.73722941,262.87123,2.0554657,36.472349,0.79669382
50,1,10,1,55,37.550303,0.74997589,267.60583,2.0930108,36.963445,0.81095052
50,1,10,1,56,38.046002,0.7627508,272.34508,2.1305422,37.456325,0.82526114
50,1,10,1,57,38.541959,0.77557498,277.07997,2.168125,37.947732,0.83951186
50,1,10,1,58,39.036749,0.78840364,281.81481,2.2057321,38.438697,0.85376032
50,1,10,1,59,39.532613,0.8012703,286.54915,2.2432964,38.930088,0.86804311
50,1,10,1,60,40.025251,0.81419303,291.29145,2.2808339,39.421403,0.88218899
50,1,10,1,61,40.517623,0.82707514,296.02658,2.3184357,39.910965,0.8962872
50,1,10,1,62,41.01109,0.83989253,300.76586,2.3561697,40.397109,0.91040372
50,1,10,1,63,41.50317,0.85271187,305.50049,2.3937706,40.884528,0.92447949
50,1,10,1,64,41.993413,0.86559393,310.2366,2.4314179,41.36997,0.93866497
50,1,10,1,65,42.482809,0.87841308,314.98224,2.4684838,41.85358,0.95286347
50,1,10,1,66,42.971705,0.89129216,319.71755,2.5061192,42.339741,0.96699367
50,1,10,1,67,43.461715,0.90427728,324.45283,2.5437971,42.825437,0.98119681
50,1,10,1,68,43.951276,0.91724401,329.18765,2.5814335,43.308216,0.99538181
50,1,10,1,69,44.440189,0.93004353,333.92162,2.619036,43.793156,1.0095854
50,1,10,1,70,44.927116,0.94280943,338.65586,2.6566482,44.276583,1.0236959
50,1,10,1,71,45.415811,0.95568846,343.39024,2.6942678,44.759493,1.0378346
50,1,10,1,72,45.902799,0.96857583,348.12471,2.7319086,45.245474,1.0519994
50,1,10,1,73,46.389722,0.9814347,352.8678,2.7691328,45.732441,1.0661642
50,1,10,1,74,46.877003,0.99432384,357.60774,2.8063736,46.215136,1.0803609
50,1,10,1,75,47.36437,1.0072602,362.34196,2.8440064,46.69904,1.0945322
50,1,10,1,76,47.84987,1.0201101,367.07611,2.8816375,47.180549,1.1087687
50,1,10,1,77,48.337249,1.0329144,371.81184,2.9193817,47.662636,1.1229906
50,1,10,1,78,48.823662,1.0457871,376.54637,2.9570288,48.144706,1.1371756
50,1,10,1,79,49.30906,1.0586911,381.28065,2.9946695,48.62757,1.1513651
50,1,10,1,80,49.795828,1.0715688,386.01467,3.0323086,49.108462,1.1654806
50,1,10,1,81,50.283035,1.0845983,390.74911,3.0699673,49.588988,1.1796623
50,1,10,1,82,50.770369,1.0975035,395.48396,3.1076463,50.06908,1.1939183
50,1,10,1,83,51.256124,1.1103687,400.21748,3.1451871,50.549171,1.2080723
50,1,10,1,84,51.740916,1.1232744,404.95037,3.1827182,51.028076,1.2223201
50,1,10,1,85,52.226027,1.1362816,409.68343,3.2202691,51.505936,1.2365603
50,1,10,1,86,52.709619,1.1491632,414.41659,3.257814,51.986137,1.2506551
50,1,10,1,87,53.192505,1.1621038,419.15123,3.2953737,52.464057,1.2648678
50,1,10,1,88,53.678282,1.1750019,423.8845,3.3329314,52.9413,1.279058
50,1,10,1,89,54.162137,1.1878932,428.61746,3.3704775,53.419944,1.2933113
50,1,10,1,90,54.64499,1.2007931,433.35094,3.4080474,53.897809,1.3075283
50,1,10,1,91,55.128734,1.2136574,438.08409,3.4456096,54.37485,1.3217377
50,1,10,1,92,55.610796,1.2265904,442.81707,3.4831607,54.851451,1.3359503
50,1,10,1,93,56.0939,1.2395428,447.55929,3.519912,55.329104,1.3502248
50,1,10,1,94,56.574952,1.2523894,452.29214,3.5574626,55.805242,1.3644376
50,1,10,1,95,57.056311,1.2652007,457.02509,3.5950171,56.280874,1.3785965
50,1,10,1,96,57.536645,1.2780197,461.75798,3.6325733,56.759067,1.3927213
50,1,10,1,97,58.016769,1.2909138,466.49156,3.6701397,57.234464,1.4068694
50,1,10,1,98,58.498414,1.3037428,471.22652,3.7077646,57.708515,1.4209999
50,1,10,1,99,58.977831,1.3165813,475.9594,3.7453253,58.183494,1.4351613
50,1,10,1,100,59.457139,1.3294434,480.69296,3.7829341,58.657851,1.4493213
50,1,10,1,101,59.937097,1.3422921,485.42594,3.8205004,59.132262,1.4634747
50,1,10,1,102,60.417449,1.3551873,490.15892,3.8580683,59.606009,1.4776249
50,1,10,1,103,60.897093,1.3681202,494.89207,3.8956471,60.079446,1.4917732
50,1,10,1,104,61.376842,1.3810798,499.62535,3.9332346,60.553442,1.5059626
50,1,10,1,105,61.854747,1.3939268,504.36206,3.9708706,61.027948,1.5201589
50,1,10,1,106,62.333749,1.4068365,509.09517,4.0084558,61.503468,1.5343274
50,1,10,1,107,62.811552,1.4196783,513.82952,4.0460635,61.976689,1.5484801
50,1,10,1,108,63.289741,1.4326619,518.56764,4.0834589,62.451238,1.5627116
50,1,10,1,109,63.765975,1.44548,523.30058,4.1210348,62.925195,1.5768857
50,1,10,1,110,64.242494,1.4583046,528.03381,4.158628,63.398268,1.5910547
50,1,10,1,111,64.718385,1.4711801,532.77042,4.1963235,63.870367,1.605233
50,1,10,1,112,65.194957,1.4840792,537.5033,4.2339012,64.343653,1.6194016
50,1,10,1,113,65.670784,1.4969144,542.23633,4.2714857,64.816204,1.6335256
50,1,10,1,114,66.146324,1.509799,546.96929,4.3090659,65.288643,1.6476683
50,1,10,1,115,66.621732,1.5227348,551.70256,4.34666,65.759111,1.6617629
50,1,10,1,116,67.096348,1.5356354,556.43958,4.3841604,66.229547,1.6758981
50,1,10,1,117,67.57125,1.5485322,561.17255,4.4217454,66.699888,1.690024
50,1,10,1,118,68.04637,1.5614329,565.90587,4.4593369,67.170741,1.7041819
50,1,10,1,119,68.522317,1.574402,570.63931,4.4969318,67.640873,1.7182679
50,1,10,1,120,68.997145,1.5873091,575.3724,4.5345273,68.110309,1.7323373
50,1,10,1,121,69.47275,1.6002198,580.10525,4.5721118,68.580048,1.7464104
50,1,10,1,122,69.949022,1.6131251,584.83814,4.6096994,69.049867,1.7604762
50,1,10,1,123,70.42368,1.6260427,589.57114,4.6472888,69.520132,1.7745341
50,1,10,1,124,70.899887,1.6390399,594.31026,4.6850607,69.989072,1.7886422
50,1,10,1,125,71.373734,1.6519592,599.04313,4.7226503,70.458348,1.8027972
50,1,10,1,126,71.847679,1.6648776,603.78044,4.7602925,70.92764,1.8169779
50,1,10,1,127,72.322557,1.6778604,608.51367,4.7979015,71.396147,1.8310969
50,1,10,1,128,72.796203,1.6908382,613.24764,4.8355709,71.864967,1.8452226
50,1,10,1,129,73.269308,1.7038507,617.98055,4.8731634,72.333856,1.8593656
50,1,10,1,130,73.743127,1.7167681,622.71365,4.9107643,72.803194,1.8735242
50,1,10,1,131,74.215135,1.7297107,627.4465,4.9483564,73.270733,1.8876074
50,1,10,1,132,74.688628,1.7426164,632.18525,4.9856979,73.739513,1.9016833
50,1,10,1,133,75.160088,1.7554523,636.91817,5.0232932,74.207149,1.9157595
50,1,10,1,134,75.63105,1.7682094,641.65497,5.0608688,74.675058,1.9297826
50,1,10,1,135,76.101938,1.7809911,646.38792,5.0984675,75.141128,1.9437746
50,1,10,1,136,76.573135,1.7938251,651.12259,5.1360229,75.607596,1.9577635
50,1,10,1,137,77.043627,1.8066723,655.85594,5.1736285,76.074214,1.9717305
50,1,10,1,138,77.514356,1.8194882,660.58914,5.2112426,76.539492,1.9856778
50,1,10,1,139,77.983582,1.8322487,665.32222,5.2488493,77.005334,1.9996832
50,1,10,1,140,78.452175,1.8450557,670.05517,5.2864492,77.470399,2.0136048
50,1,10,1,141,78.92005,1.8578276,674.78802,5.3240474,77.936213,2.0275394
50,1,10,1,142,79.388558,1.8705913,679.52097,5.3616484,78.401399,2.0414686
50,1,10,1,143,79.857263,1.883379,684.25404,5.3992566,78.865719,2.0554058
50,1,10,1,144,80.325678,1.8961225,688.98694,5.4368603,79.330788,2.0693474
50,1,10,1,145,80.793208,1.908883,693.73093,5.4742083,79.796072,2.0833392
50,1,10,1,146,81.261169,1.9216378,698.464,5.5118168,80.260639,2.0973032
50,1,10,1,147,81.728767,1.9343831,703.20184,5.5492454,80.725145,2.1112525
50,1,10,1,148,82.196319,1.9471557,707.93471,5.5868489,81.190023,2.1251612
50,1,10,1,149,82.663065,1.9598921,712.66768,5.6244566,81.654567,2.1391141
50,1,10,1,150,83.128852,1.9726444,717.4009,5.6620674,82.118266,2.1530884
50,1,10,1,151,83.593809,1.985392,722.13439,5.699693,82.58283,2.1670344
50,1,10,1,152,84.059208,1.9981303,726.86805,5.7373186,83.046288,2.1810162
50,1,10,1,153,84.523299,2.0108585,731.60094,5.7749247,83.509447,2.1949117
50,1,10,1,154,84.986298,2.0235423,736.33379,5.812529,83.971545,2.2088467
50,1,10,1,155,85.448705,2.0362222,741.06665,5.8501338,84.434398,2.222795
50,1,10,1,156,85.911665,2.0488929,745.79952,5.8877407,84.896893,2.2367545
50,1,10,1,157,86.373383,2.0615562,750.53247,5.9253503,85.359657,2.2506873
50,1,10,1,158,86.833966,2.0742336,755.26548,5.9629603,85.82261,2.2646081
50,1,10,1,159,87.294601,2.0868888,759.99843,6.000569,86.285886,2.2785792
50,1,10,1,160,87.755366,2.0995823,764.73833,6.0381656,86.748233,2.2925179
50,1,10,1,161,88.217451,2.1122368,769.47122,6.0757748,87.210795,2.3064175
50,1,10,1,162,88.678038,2.1248852,774.2041,6.1133844,87.672675,2.3203662
50,1,10,1,163,89.139096,2.1375856,778.93699,6.1509943,88.133486,2.3342663
50,1,10,1,164,89.60077,2.150217,783.67007,6.1886099,88.595505,2.3481407
50,1,10,1,165,90.061706,2.1628685,788.40611,6.2260206,89.057124,2.362076
50,1,10,1,166,90.522342,2.1755386,793.13908,6.2636352,89.519144,2.3759898
50,1,10,1,167,90.981181,2.1882007,797.87193,6.3012443,89.980745,2.3899004
50,1,10,1,168,91.440776,2.2008733,802.60487,6.338857,90.441185,2.4038424
50,1,10,1,169,91.899716,2.2135494,807.33775,6.376469,90.901144,2.4177779
50,1,10,1,170,92.358903,2.2262104,812.07074,6.4140842,91.362385,2.4316851
50,1,10,1,171,92.818104,2.2388853,816.80404,6.45172,91.8223,2.445626
50,1,10,1,172,93.278171,2.2516185,821.53689,6.4893307,92.283473,2.4596115
50,1,10,1,173,93.738878,2.2643953,826.26977,6.5269438,92.743243,2.4735618
50,1,10,1,174,94.197953,2.2770836,831.00266,6.5645572,93.202321,2.4874528
50,1,10,1,175,94.656518,2.2897322,835.74078,6.6020016,93.662246,2.5014134
50,1,10,1,176,95.1159,2.3023992,840.47407,6.6396285,94.120944,2.515287
50,1,10,1,177,95.573805,2.3150248,845.20705,6.6772461,94.580497,2.5291484
50,1,10,1,178,96.032165,2.3276674,849.94026,6.7148802,95.039051,2.5430433
50,1,10,1,179,96.490422,2.3402906,854.67311,6.7524928,95.497131,2.5569196
50,1,10,1,180,96.94877,2.3529682,859.40627,6.790125,95.955035,2.5708022
50,1,10,1,181,97.406967,2.3655465,864.1431,6.8276193,96.414862,2.5846275
50,1,10,1,182,97.865693,2.3781965,868.87617,6.8652408,96.873283,2.598476
50,1,10,1,183,98.325266,2.390817,873.60908,6.9028563,97.331862,2.612362
50,1,10,1,184,98.783633,2.4034077,878.34212,6.9404788,97.789651,2.6262456
50,1,10,1,185,99.239541,2.4159901,883.07508,6.9780966,98.248212,2.6401441
50,1,10,1,186,99.695849,2.4285732,887.80832,7.0157307,98.706419,2.6540725
50,1,10,1,187,100.15167,2.4411843,892.54126,7.0533493,99.163852,2.6679614
50,1,10,1,188,100.60784,2.4537937,897.27425,7.0909702,99.622451,2.6818278
50,1,10,1,189,101.06486,2.4663925,902.00735,7.1285916,100.08033,2.695725
50,1,10,1,190,101.5203,2.4790073,906.7403,7.1662108,100.53955,2.7095882
50,1,10,1,191,101.97604,2.4916198,911.47324,7.2038303,100.99719,2.7234482
50,1,10,1,192,102.43288,2.5042345,916.20645,7.2414671,101.45516,2.7372901
50,1,10,1,193,102.88832,2.516819,920.93949,7.2790906,101.91259,2.7511096
50,1,10,1,194,103.34402,2.5293795,925.6724,7.3167085,102.37078,2.7649633
50,1,10,1,195,103.80055,2.5419516,930.40529,7.354327,102.82891,2.7788913
50,1,10,1,196,104.25566,2.5545488,935.13883,7.3919893,103.28654,2.7927805
50,1,10,1,197,104.71219,2.567157,939.87177,7.42961,103.74288,2.8066477
50,1,10,1,198,105.16834,2.5797767,944.60479,7.4672343,104.19944,2.8204828
50,1,10,1,199,105.62349,2.592366,949.33765,7.5048513,104.65458,2.834331
